CODIGO;DENOMINACION;GRUPO_CODIGO;GRUPO_NOMBRE;SECCION_CODIGO;SECCION_NOMBRE;SUBSECCION_CODIGO;SUBSECCION_NOMBRE;SITUACION
23931;"Incisión y drenaje, brazo o región del codo; bolsa sinovial";1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.2;Subsección Sistema Musculoesquelético;ACTIVO
23935;Incisión, profunda, con apertura de hueso cortical (p. ej. por osteomielitis o absceso óseo), húmero o codo;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.2;Subsección Sistema Musculoesquelético;ACTIVO
24000;Artrotomía codo, incluyendo exploración, drenaje o extirpación de cuerpo extraño;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.2;Subsección Sistema Musculoesquelético;ACTIVO
24006;Artrotomía del codo, con Escición capsular para liberación capsular (procedimiento separado);1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.2;Subsección Sistema Musculoesquelético;ACTIVO
24065;"Biopsia, tejido blando de brazo o región de codo; superficial";1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.2;Subsección Sistema Musculoesquelético;ACTIVO
24066;"Biopsia, tejido blando de brazo o región del codo; profunda (subfascial o intramuscular)";1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.2;Subsección Sistema Musculoesquelético;ACTIVO
24071;"Escición de tumor, tejido blando de brazo o codo, subcutáneo; 3.0 cm o mayor";1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.2;Subsección Sistema Musculoesquelético;ACTIVO
24073;"Escición de tumor, tejido blando de brazo o codo, subfascial (p. ej. intramuscular); 5.0 cm o mayor";1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.2;Subsección Sistema Musculoesquelético;ACTIVO
24075;"Escición, tumor, parte blanda de brazo o región del codo; subcutáneo; menos de 3.0 cm";1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.2;Subsección Sistema Musculoesquelético;ACTIVO
24076;"Escición, tumor, parte blanda de brazo o región del codo; subfascial (p. ej. Intramuscular); menos de 5.0 cm";1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.2;Subsección Sistema Musculoesquelético;ACTIVO
24077;"Resección radical de tumor (p. ej. sarcoma), tejido blando de brazo o región del codo; menos de 5.0 cm";1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.2;Subsección Sistema Musculoesquelético;ACTIVO
24079;Resección radical de tumor (p. ej. sarcoma), tejido blando de brazo o codo, 5.0 cm o mayor;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.2;Subsección Sistema Musculoesquelético;ACTIVO
24100;"Artrotomía, codo; sólo biopsia sinovial";1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.2;Subsección Sistema Musculoesquelético;ACTIVO
21150;Reconstrucción mediofacial, osteotomía LeFort II, con intrusión anterior (p. ej. Síndrome de Treacher-Collins);1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.2;Subsección Sistema Musculoesquelético;ACTIVO
21151;Reconstrucción mediofacial, osteotomía LeFort II, en cualquier dirección, con injerto de hueso (incluye la obtención del injerto);1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.2;Subsección Sistema Musculoesquelético;ACTIVO
21154;Reconstrucción mediofacial, osteotomía LeFort III (extracraneal), de cualquier tipo, con injerto de hueso (incluye la obtención del injerto) sin LeFort I;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.2;Subsección Sistema Musculoesquelético;ACTIVO
00790;"Anestesia para procedimientos intraperitoneales en el abdomen alto incluyendo laparoscopía; no especificados de otra forma";1;Servicios médicos y estomatológicos;1.1;Sección Anestesiología;1.1.6;Subsección Abdomen Superior;ACTIVO
00792;"Anestesia para procedimientos intraperitoneales en el abdomen alto incluyendo laparoscopía; hepatectomía parcial o manejo de hemorragia hepática (excluyendo biopsia hepática)";1;Servicios médicos y estomatológicos;1.1;Sección Anestesiología;1.1.6;Subsección Abdomen Superior;ACTIVO
00794;"Anestesia para procedimientos intraperitoneales en el abdomen alto incluyendo laparoscopía; pancreatectomía parcial o total (p. ej. procedimiento de Whipple)";1;Servicios médicos y estomatológicos;1.1;Sección Anestesiología;1.1.6;Subsección Abdomen Superior;ACTIVO
00796;"Anestesia para procedimientos intraperitoneales en el abdomen alto incluyendo laparoscopía; trasplante de hígado (receptor)";1;Servicios médicos y estomatológicos;1.1;Sección Anestesiología;1.1.6;Subsección Abdomen Superior;ACTIVO
00797;"Anestesia para procedimientos intraperitoneales en abdomen superior incluyendo laparoscopía; procedimientos restrictivos gástricos para obesidad mórbida";1;Servicios médicos y estomatológicos;1.1;Sección Anestesiología;1.1.6;Subsección Abdomen Superior;ACTIVO
00800;"Anestesia para procedimientos en la pared abdominal anterior baja; no especificados de otra forma";1;Servicios médicos y estomatológicos;1.1;Sección Anestesiología;1.1.7;Subsección Abdomen Inferior;ACTIVO
00802;"Anestesia para procedimientos en la pared abdominal anterior baja; paniculectomía";1;Servicios médicos y estomatológicos;1.1;Sección Anestesiología;1.1.7;Subsección Abdomen Inferior;ACTIVO
00810;Anestesia para procedimientos endoscópicos de intestino inferior, endoscopio introducido distalmente al duodeno;1;Servicios médicos y estomatológicos;1.1;Sección Anestesiología;1.1.7;Subsección Abdomen Inferior;ACTIVO
00820;Anestesia para procedimientos en pared abdominal posterior baja;1;Servicios médicos y estomatológicos;1.1;Sección Anestesiología;1.1.7;Subsección Abdomen Inferior;ACTIVO
00830;"Anestesia para correcciones de hernias en el abdomen bajo; no especificados de otra forma";1;Servicios médicos y estomatológicos;1.1;Sección Anestesiología;1.1.7;Subsección Abdomen Inferior;ACTIVO
00832;"Anestesia para correcciones de hernias en el abdomen bajo; hernias ventrales e incisionales";1;Servicios médicos y estomatológicos;1.1;Sección Anestesiología;1.1.7;Subsección Abdomen Inferior;ACTIVO
00834;Anestesia para reparación de hernia en el abdomen inferior no especificada, en menores de un año de edad;1;Servicios médicos y estomatológicos;1.1;Sección Anestesiología;1.1.7;Subsección Abdomen Inferior;ACTIVO
00836;Anestesia para reparación de hernia en el abdomen inferior no especificada, en infantes menores de 37 semanas de edad gestacional al nacimiento y menores de 50 semanas de edad gestacional al momento de la cirugía;1;Servicios médicos y estomatológicos;1.1;Sección Anestesiología;1.1.7;Subsección Abdomen Inferior;ACTIVO
00840;"Anestesia para procedimientos intraperitoneales en el abdomen bajo, incluyendo laparoscopía; no especificados de otra forma";1;Servicios médicos y estomatológicos;1.1;Sección Anestesiología;1.1.7;Subsección Abdomen Inferior;ACTIVO
00842;"Anestesia para procedimientos intraperitoneales en el abdomen bajo, incluyendo laparoscopía; amniocentesis";1;Servicios médicos y estomatológicos;1.1;Sección Anestesiología;1.1.7;Subsección Abdomen Inferior;ACTIVO
00844;"Anestesia para procedimientos intraperitoneales en el abdomen bajo, incluyendo laparoscopía; resección abdominoperineal";1;Servicios médicos y estomatológicos;1.1;Sección Anestesiología;1.1.7;Subsección Abdomen Inferior;ACTIVO
00846;"Anestesia para procedimientos intraperitoneales en el abdomen bajo, incluyendo laparoscopía; histerectomía radical";1;Servicios médicos y estomatológicos;1.1;Sección Anestesiología;1.1.7;Subsección Abdomen Inferior;ACTIVO
00848;"Anestesia para procedimientos intraperitoneales en el abdomen bajo, incluyendo laparoscopía; exenteración pélvica";1;Servicios médicos y estomatológicos;1.1;Sección Anestesiología;1.1.7;Subsección Abdomen Inferior;ACTIVO
00851;"Anestesia para procedimientos intraperitoneales en el abdomen inferior incluyendo laparoscopía; ligadura/transección de trompas";1;Servicios médicos y estomatológicos;1.1;Sección Anestesiología;1.1.7;Subsección Abdomen Inferior;ACTIVO
00860;"Anestesia para procedimientos extra peritoneal es en el abdomen bajo, incluyendo tracto urinario; no especificados de otra forma";1;Servicios médicos y estomatológicos;1.1;Sección Anestesiología;1.1.7;Subsección Abdomen Inferior;ACTIVO
00862;"Anestesia para procedimientos extra peritoneales en el abdomen bajo, incluyendo tracto urinario; procedimientos renales, incluyendo el tercio superior del uréter, o nefrectomía del donante";1;Servicios médicos y estomatológicos;1.1;Sección Anestesiología;1.1.7;Subsección Abdomen Inferior;ACTIVO
00864;"Anestesia para procedimientos extra peritoneales en el abdomen bajo, incluyendo tracto urinario; cistectomía total";1;Servicios médicos y estomatológicos;1.1;Sección Anestesiología;1.1.7;Subsección Abdomen Inferior;ACTIVO
00865;"Anestesia para procedimientos extra peritoneales en el abdomen bajo, incluyendo tracto urinario; prostatectomía radical (suprapúbica, retropúbica)";1;Servicios médicos y estomatológicos;1.1;Sección Anestesiología;1.1.7;Subsección Abdomen Inferior;ACTIVO
00866;"Anestesia para procedimientos extra peritoneales en el abdomen bajo, incluyendo tracto urinario; adrenalectomía";1;Servicios médicos y estomatológicos;1.1;Sección Anestesiología;1.1.7;Subsección Abdomen Inferior;ACTIVO
00868;"Anestesia para procedimientos extra peritoneales en el abdomen bajo, incluyendo tracto urinario; trasplante renal (receptor)";1;Servicios médicos y estomatológicos;1.1;Sección Anestesiología;1.1.7;Subsección Abdomen Inferior;ACTIVO
01951;"Anestesia para Escición o debridación de quemaduras de segundo y tercer grado con o sin injerto, en cualquier lugar, por superficie corporal total (SCT) tratado durante la anestesia o cirugía; menos de 4% de la superficie corporal total";1;Servicios médicos y estomatológicos;1.1;Sección Anestesiología;1.1.17;Subsección Debridación de Quemaduras;ACTIVO
01952;"Anestesia para Escición o debridación de quemaduras de segundo y tercer grado con o sin injerto, en cualquier lugar, por superficie corporal total (SCT) tratado durante la anestesia o cirugía; entre 4% y 9% de la superficie corporal total";1;Servicios médicos y estomatológicos;1.1;Sección Anestesiología;1.1.17;Subsección Debridación de Quemaduras;ACTIVO
01953;"Anestesia para Escición o debridación de quemaduras de segundo y tercer grado con o sin injerto, en cualquier lugar, por superficie corporal total (SCT) tratado durante la anestesia o cirugía; cada 9% adicional de la superficie corporal total o parte de esto (Listar en forma separada en forma adicional para codificar para procedimientos primarios)";1;Servicios médicos y estomatológicos;1.1;Sección Anestesiología;1.1.17;Subsección Debridación de Quemaduras;ACTIVO
01958;Anestesia para procedimiento de versión cefálica externa;1;Servicios médicos y estomatológicos;1.1;Sección Anestesiología;1.1.18;Subsección Anestesia Obstétrica;ACTIVO
01960;Anestesia para parto vaginal únicamente;1;Servicios médicos y estomatológicos;1.1;Sección Anestesiología;1.1.18;Subsección Anestesia Obstétrica;ACTIVO
15885;Curación de úlcera de decúbito II;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.1;Subsección Sistema Tegumentario;ACTIVO
15886;Curación de úlcera de decúbito III;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.1;Subsección Sistema Tegumentario;ACTIVO
15920;"Escición de úlcera de decúbito coccígea, con coccigectomía; con sutura primaria";1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.1;Subsección Sistema Tegumentario;ACTIVO
15922;Escición de úlcera de decúbito coccígea, con coccigectomia, y cierre con colgajo;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.1;Subsección Sistema Tegumentario;ACTIVO
15931;Excdisión de úlcera de decúbito sacra con cierre primario;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.1;Subsección Sistema Tegumentario;ACTIVO
15933;Escición de úlcera de decúbito sacra, con sutura primaria, con ostectomía;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.1;Subsección Sistema Tegumentario;ACTIVO
15934;Escición de úlcera de decúbito sacra con cierre con colgajo de piel;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.1;Subsección Sistema Tegumentario;ACTIVO
15935;Escición de úlcera de decúbito sacra con cierre con colgajo de piel, con osteotomía;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.1;Subsección Sistema Tegumentario;ACTIVO
15936;Escición de úlcera de decúbito sacra y preparación para cierre con injerto de piel o colgajo miocutaneo o muscular;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.1;Subsección Sistema Tegumentario;ACTIVO
15937;Escición de úlcera de decúbito sacra y preparación para cierre con injerto de piel o colgajo miocutaneo o muscular, con osteotomía;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.1;Subsección Sistema Tegumentario;ACTIVO
15940;Escición de úlcera de decúbito isquial con cierre primario;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.1;Subsección Sistema Tegumentario;ACTIVO
15941;Escición de úlcera de decúbito isquial con cierre primario y ostectomía (isquiectomía);1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.1;Subsección Sistema Tegumentario;ACTIVO
15944;Escición de úlcera de decúbito isquial con cierre con colgajo de piel;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.1;Subsección Sistema Tegumentario;ACTIVO
15945;Escición de úlcera de decúbito isquial con cierre con colgajo de piel, con ostectomía;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.1;Subsección Sistema Tegumentario;ACTIVO
15946;Escición de úlcera de decúbito isquial con ostectomía, y preparación para cierre con injerto de piel o colgajo miocutaneo o muscular;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.1;Subsección Sistema Tegumentario;ACTIVO
15950;Escición de úlcera de decúbito trocanterica con cierre primario;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.1;Subsección Sistema Tegumentario;ACTIVO
15951;Escición de úlcera de decúbito trocanterica con cierre primario y ostectomía;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.1;Subsección Sistema Tegumentario;ACTIVO
15952;Escición de úlcera de decúbito trocanterica con cierre con colgajo de piel;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.1;Subsección Sistema Tegumentario;ACTIVO
15953;Escición de úlcera de decúbito trocanterica con cierre con colgajo de piel, con osteotomía;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.1;Subsección Sistema Tegumentario;ACTIVO
15956;Escición de úlcera de decúbito trocanterica y preparación para cierre con injerto de piel o colgajo miocutaneo o muscular;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.1;Subsección Sistema Tegumentario;ACTIVO
15958;Escición de úlcera de decúbito trocanterica y preparación para cierre con injerto de piel o colgajo miocutaneo o muscular, con ostectomía;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.1;Subsección Sistema Tegumentario;ACTIVO
15990;Debridamiento de úlcera de decúbito sin Escición;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.1;Subsección Sistema Tegumentario;ACTIVO
15999;Escición de úlcera de decúbito no listada;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.1;Subsección Sistema Tegumentario;ACTIVO
16000;"Tratamiento local de quemadura de primer grado; sin necesidad de tratamiento diferente del local";1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.1;Subsección Sistema Tegumentario;ACTIVO
